"reelId","batch","pillarCode","pillar","lensCode","lens","questionCode","question","lifecycle","evidenceStatus","driveVerification"
"2407","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q07","कौन-सा छोटा, सुरक्षित अवलोकन किया जा सकता है?","planned","not_researched","not_uploaded"
"2408","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q08","यह आदत क्यों कठिन लगती है?","planned","not_researched","not_uploaded"
"2409","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q09","संदर्भ इसे कैसे बदलता है?","planned","not_researched","not_uploaded"
"2410","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q10","क्या यह कारण है या केवल संबंध?","planned","not_researched","not_uploaded"
"2411","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q11","भाषा इसे कैसे प्रभावित करती है?","planned","not_researched","not_uploaded"
"2412","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q12","समय के साथ यह कैसे बदलता है?","planned","not_researched","not_uploaded"
"2413","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q13","किस समूह पर निष्कर्ष लागू हुआ?","planned","not_researched","not_uploaded"
"2414","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q14","नापने में कठिनाई क्या है?","planned","not_researched","not_uploaded"
"2415","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q15","कौन-सी वैकल्पिक व्याख्या संभव है?","planned","not_researched","not_uploaded"
"2416","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q16","छोटी सफलता क्यों मायने रखती है?","planned","not_researched","not_uploaded"
"2417","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q17","कौन-सी सीमा उपयोगी है?","planned","not_researched","not_uploaded"
"2418","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q18","क्या विशेषज्ञों में मतभेद है?","planned","not_researched","not_uploaded"
"2419","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q19","प्रौद्योगिकी इसे कैसे बदलती है?","planned","not_researched","not_uploaded"
"2420","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q20","नींद, तनाव, या पर्यावरण की भूमिका क्या है?","planned","not_researched","not_uploaded"
"2421","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q21","हम अपने अनुमान कैसे जाँच सकते हैं?","planned","not_researched","not_uploaded"
